id,volumeNumber,year
9048092302006,30,2006
90480921082015,108,2015
90480921572017,157,2017
9048092642013,64,2013
9048092492010,49,2010
9048092362007,36,2007
90480921652018,165,2018
90480921062015,106,2015
90480921242016,124,2016
90480921692018,169,2018
9048092552011,55,2011
9048092342007,34,2007
90480921522017,152,2017
90480921862019,186,2019
9048092572011,57,2011
90480921022014,102,2014
9048092652013,65,2013
9048092782013,78,2013
90480921662018,166,2018
90480921332016,133,2016
9048092282005,28,2005
90480921502017,150,2017
90480921782018,178,2018
90480921422016,142,2016
9048092412008,41,2008
90480921252016,125,2016
90480921292016,129,2016
9048092922014,92,2014
9048092722013,72,2013
9048092902014,90,2014
9048092322006,32,2006
90480921342016,134,2016
9048092892014,89,2014
9048092872014,87,2014
90480921842019,184,2019
90480921432016,143,2016
90480921182015,118,2015
9048092372007,37,2007
9048092762013,76,2013
9048092852014,85,2014
90480921762018,176,2018
9048092532010,53,2010
9048092612012,61,2012
9048093252018,25,2018
9048093222015,22,2015
904809511989,1,1989
904809581997,8,1997
9048095232013,23,2013
9048095132003,13,2003
904809521990,2,1990
9048095101999,10,1999
904809541992,4,1992
9048095152005,15,2005
904809591998,9,1998
9048095172007,17,2007
9048095182008,18,2008
9048095272017,27,2017
9048097142017,14,2017
9048097172018,17,2018
904809722006,2,2006
904809782013,8,2013
904809762011,6,2011
904809792014,9,2014
9048097132016,13,2016
9048097122016,12,2016
9048097152017,15,2017
9048098232011,23,2011
9048098222010,22,2010
90480995062014,506,2014
90480995182015,518,2015
90480995032013,503,2013
90480995392016,539,2016
90480995372016,537,2016
90480994992013,499,2013
90480995282015,528,2015
904810112009,1,2009
904810142013,4,2013
9048102332015,33,2015
9048102252006,25,2006
9048102282010,28,2010
9048103242015,24,2015
9048103172008,17,2008
904810412009,1,2009
9048106152010,15,2010
9048106212017,21,2017
904810912007,1,2007
9048110332017,33,2017
9048111301990,30,1990
9048111331993,33,1993
9048111281988,28,1988
9048111271987,27,1987
9048111261986,26,1986
904811492001,9,2001
9048114152007,15,2007
904811451997,5,1997
9048114182010,18,2010
9048114262018,26,2018
9048114132005,13,2005
9048114162008,16,2008
904811441996,4,1996
904811421994,2,1994
9048114232015,23,2015
904811482000,8,2000
9048114142006,14,2006
9048114102002,10,2002
9048114202012,20,2012
9048114122004,12,2004
9048114242016,24,2016
9048115262018,26,2018
9048115242016,24,2016
9048115252017,25,2017
9048116212018,21,2018
9048116132014,13,2014
9048116152015,15,2015
9048116192017,19,2017
9048116172016,17,2016
9048116202018,20,2018
9048117582011,58,2011
9048117652018,65,2018
9048117612014,61,2014
9048117642017,64,2017
9048117622015,62,2015
9048117632016,63,2016
9048117522005,52,2005
9048117542007,54,2007
9048117552008,55,2008
9048117562009,56,2009
9048117572010,57,2010
9048117592012,59,2012
9048117602013,60,2013
9048117662019,66,2019
9048117532006,53,2006
9048117502003,50,2003
904811942013,4,2013
9048121182014,18,2014
904812131996,3,1996
9048121192015,19,2015
9048121202016,20,2016
9048121222018,22,2018
9048121152011,15,2011
904812282004,8,2004
9048123612014,61,2014
9048123602013,60,2013
9048123552008,55,2008
9048123562009,56,2009
9048124282017,28,2017
904812421988,2,1988
9048124172006,17,2006
9048124272016,27,2016
904812451992,5,1992
9048124192008,19,2008
9048124292018,29,2018
9048124232012,23,2012
9048124262015,26,2015
9048124252014,25,2014
9048124182007,18,2007
9048124202009,20,2009
9048124132002,13,2002
9048124242013,24,2013
9048125302017,30,2017
9048125142001,14,2001
9048125292016,29,2016
9048125272014,27,2014
9048125252012,25,2012
9048125312018,31,2018
9048125282015,28,2015
9048125262013,26,2013
9048125222009,22,2009
9048125232010,23,2010
9048125152002,15,2002
9048125172004,17,2004
9048125242011,24,2011
9048125192006,19,2006
9048126182007,18,2007
9048126212010,21,2010
9048126222011,22,2011
9048126252014,25,2014
9048126272016,27,2016
9048126202009,20,2009
9048126172006,17,2006
9048126282017,28,2017
9048127152009,15,2009
9048127182012,18,2012
9048127232017,23,2017
9048127162010,16,2010
9048127192013,19,2013
9048127212015,21,2015
9048127172011,17,2011
9048127222016,22,2016
9048127202014,20,2014
9048127132007,13,2007
9048127122006,12,2006
904812772001,7,2001
9048128262013,26,2013
904812881995,8,1995
9048129232006,23,2006
9048130132015,13,2015
904813022004,2,2004
9048130142016,14,2016
9048130162018,16,2018
9048130122014,12,2014
9048130102012,10,2012
904813062008,6,2008
9048131102015,10,2015
9048131132018,13,2018
9048131122017,12,2017
904813292013,9,2013
904813232007,3,2007
904813372008,7,2008
904813342005,4,2005
9048134172011,17,2011
9048134242018,24,2018
9048134232017,23,2017
9048134252019,25,2019
9048134112005,11,2005
9048134202014,20,2014
9048134102004,10,2004
9048134182012,18,2012
9048134142008,14,2008
9048134222016,22,2016
9048134122006,12,2006
9048134192013,19,2013
9048134162010,16,2010
9048134132007,13,2007
9048134152009,15,2009
9048134212015,21,2015
904813411995,1,1995
904813431997,3,1997
9048135352015,35,2015
9048135292009,29,2009
9048135242004,24,2004
9048135141994,14,1994
9048135232003,23,2003
9048135282008,28,2008
9048135372017,37,2017
9048135202000,20,2000
9048135272007,27,2007
9048135342014,34,2014
9048135181998,18,1998
9048135191999,19,1999
9048135131993,13,1993
9048135332013,33,2013
904813692015,9,2015
904813682014,8,2014
904813822018,2,2018
9048139462007,46,2007
9048139552016,55,2016
9048140302007,30,2007
9048140272004,27,2004
9048140382015,38,2015
9048140262003,26,2003
9048140201997,20,1997
9048140372014,37,2014
9048140352012,35,2012
9048140392016,39,2016
9048140342011,34,2011
9048142342000,34,2000
90481441012015,101,2015
9048144882012,88,2012
9048144952014,95,2014
9048144321998,32,1998
90481441072018,107,2018
904814642016,4,2016
9048147482016,48,2016
9048147612017,61,2017
9048147282015,28,2015
9048147362015,36,2015
904814732003,3,2003
9048147212014,21,2014
9048147382016,38,2016
9048147112011,11,2011
9048147132013,13,2013
9048147602017,60,2017
9048147422016,42,2016
9048147562017,56,2017
904814772007,7,2007
904814792009,9,2009
9048147332015,33,2015
9048147102010,10,2010
9048147672018,67,2018
9048147682018,68,2018
9048147242014,24,2014
9048147592017,59,2017
9048147192014,19,2014
9048147692018,69,2018
9048147432016,43,2016
904814782008,8,2008
9048147712018,71,2018
904814712001,1,2001
9048147272015,27,2015
9048147732018,73,2018
9048147342015,34,2015
9048147372015,37,2015
9048147222014,22,2014
9048147122012,12,2012
9048147262015,26,2015
9048147702018,70,2018
9048147552017,55,2017
9048147352015,35,2015
9048147492016,49,2016
9048147722018,72,2018
9048147752019,75,2019
9048147642018,64,2018
9048147522017,52,2017
9048147502017,50,2017
904814752005,5,2005
9048147742019,74,2019
9048147292015,29,2015
9048147302015,30,2015
9048147412016,41,2016
9048147232014,23,2014
9048147532017,53,2017
9048147652018,65,2018
9048147392016,39,2016
9048147462016,46,2016
904814722002,2,2002
9048147252014,25,2014
9048147572017,57,2017
9048147472016,47,2016
9048147632018,63,2018
9048147312015,31,2015
9048147662018,66,2018
9048147512017,51,2017
9048147142014,14,2014
904814762006,6,2006
904814822017,2,2017
904815172013,7,2013
9048151112018,11,2018
9048153682016,68,2016
9048153702018,70,2018
9048155332017,33,2017
9048155292013,29,2013
9048155202004,20,2004
9048155192003,19,2003
9048155101994,10,1994
9048155272011,27,2011
9048155172001,17,2001
9048155121996,12,1996
9048155342018,34,2018
9048155141998,14,1998
9048155162000,16,2000
9048155312015,31,2015
9048155302014,30,2014
904815561990,6,1990
9048155322016,32,2016
904815581992,8,1992
9048155182002,18,2002
9048155131997,13,1997
904815571991,7,1991
9048155232007,23,2007
9048155262010,26,2010
9048155111995,11,1995
9048155151999,15,1999
904815531987,3,1987
9048155352019,35,2019
9048156292001,29,2001
9048156201992,20,1992
9048156271999,27,1999
9048156352007,35,2007
9048157262014,26,2014
9048157282016,28,2016
9048157292017,29,2017
9048157302018,30,2018
9048157312019,31,2019
9048157252013,25,2013
9048158252017,25,2017
90481591502016,150,2016
90481591132009,113,2009
9048159952004,95,2004
90481591572017,157,2017
9048160531991,53,1991
90481591472016,147,2016
9048159671997,67,1997
90481591032006,103,2006
90481591642017,164,2017
9048159912003,91,2003
90481591682018,168,2018
90481591752018,175,2018
90481591082007,108,2007
90481591172013,117,2013
90481591102008,110,2008
90481591182014,118,2014
90481591152011,115,2011
90481591242014,124,2014
90481591442016,144,2016
9048159611995,61,1995
9048159701998,70,1998
90481591522016,152,2016
90481591402015,140,2015
9048159772000,77,2000
90481591052007,105,2007
90481591632017,163,2017
90481591162012,116,2012
9048159721998,72,1998
90481591022006,102,2006
9048159962004,96,2004
9048159922003,92,2003
9048159631996,63,1996
9048159621995,62,1995
90481591412015,141,2015
90481591072007,107,2007
9048159842001,84,2001
90481591112008,111,2008
9048159982005,98,2005
90481591552017,155,2017
90481591422016,142,2016
9048160551992,55,1992
90481591452016,145,2016
9048162282017,28,2017
9048162242013,24,2013
9048161132002,13,2002
9048161182007,18,2007
9048161162005,16,2005
904816191998,9,1998
904816181997,8,1997
9048161192008,19,2008
904816151994,5,1994
9048162232012,23,2012
9048162272016,27,2016
9048161212010,21,2010
9048161222011,22,2011
9048161112000,11,2000
904816141993,4,1993
9048162292018,29,2018
9048161122001,12,2001
9048162262015,26,2015
9048161142003,14,2003
9048162252014,25,2014
904816121991,2,1991
9048161172006,17,2006
9048161101999,10,1999
904816131992,3,1992
904816161995,6,1995
9048161152004,15,2004
9048163472016,47,2016
9048163422011,42,2011
9048163462015,46,2015
9048163482017,48,2017
9048163502019,50,2019
9048163492018,49,2018
9048163332002,33,2002
9048163322001,32,2001
9048163432012,43,2012
9048163442013,44,2013
9048163352004,35,2004
9048163382007,38,2007
9048163402009,40,2009
9048163452014,45,2014
9048164272008,27,2008
9048164212002,21,2002
9048164372018,37,2018
9048164342015,34,2015
9048164292010,29,2010
9048164352016,35,2016
9048164362017,36,2017
9048164282009,28,2009
9048164312012,31,2012
9048164332014,33,2014
9048164302011,30,2011
9048164322013,32,2013
9048164222003,22,2003
9048164232004,23,2004
9048164262007,26,2007
9048164171998,17,1998
9048164252006,25,2006
9048164242005,24,2005
9048164121993,12,1993
904816562016,6,2016
904816592019,9,2019
904816572017,7,2017
904816512011,1,2011
904816582018,8,2018
904816542014,4,2014
904816522012,2,2012
9048166492007,49,2007
9048166512009,51,2009
9048169432001,43,2001
9048168321990,32,1990
9048166562014,56,2014
9048166522010,52,2010
9048169442002,44,2002
9048169411999,41,1999
9048166502008,50,2008
9048166452003,45,2003
9048169422000,42,2000
90481711122017,112,2017
9048171932012,93,2012
90481711082016,108,2016
90481711052015,105,2015
90481711012014,101,2014
90481711092016,109,2016
9048171802009,80,2009
90481711112017,111,2017
9048171882011,88,2011
90481711172018,117,2018
90481711002014,100,2014
90481711142018,114,2018
9048171972013,97,2013
90481711072016,107,2016
9048171842010,84,2010
90481711062016,106,2016
9048171772008,77,2008
9048171962013,96,2013
9048171622005,62,2005
9048171572003,57,2003
9048171822010,82,2010
9048171992014,99,2014
9048171982014,98,2014
9048171582003,58,2003
90481711102017,110,2017
904817282013,8,2013
904817232008,3,2008
904817272012,7,2012
904817292014,9,2014
904817252010,5,2010
904817262011,6,2011
9048172112016,11,2016
904817242009,4,2009
9048172132018,13,2018
904817212006,1,2006
90481731172017,117,2017
90481731182018,118,2018
90481731132013,113,2013
90481731142014,114,2014
90481731072007,107,2007
90481731162016,116,2016
90481731092009,109,2009
904817412011,1,2011
904817442014,4,2014
904817422012,2,2012
904817452015,5,2015
90481751752018,175,2018
90481751482013,148,2013
90481751442009,144,2009
9048176171993,17,1993
9048176211997,21,1997
904817732011,3,2011
904817852003,5,2003
904817952014,5,2014
904817942013,4,2013
9048181792018,79,2018
9048181602016,60,2016
9048181372004,37,2004
9048181352002,35,2002
9048181321999,32,1999
9048181882019,88,2019
9048181241991,24,1991
9048181502016,50,2016
9048181532016,53,2016
9048181412008,41,2008
9048181472014,47,2014
9048181332000,33,2000
9048181442011,44,2011
9048181311998,31,1998
9048181492016,49,2016
9048181382005,38,2005
904818121970,2,1970
9048181482015,48,2015
9048181842018,84,2018
9048181291996,29,1996
9048181682017,68,2017
9048181131981,13,1981
9048181452012,45,2012
9048181762018,76,2018
9048181592016,59,2016
9048181342001,34,2001
9048181512016,51,2016
9048181392006,39,2006
9048181632017,63,2017
9048181462013,46,2013
9048181251992,25,1992
9048181101978,10,1978
9048181852019,85,2019
9048181111979,11,1979
9048181522016,52,2016
9048181231990,23,1990
9048181612017,61,2017
9048181121980,12,1980
9048181362003,36,2003
9048181422009,42,2009
9048181432010,43,2010
9048181622017,62,2017
9048181301997,30,1997
9048181732018,73,2018
9048181752018,75,2018
9048181402007,40,2007
9048181832018,83,2018
9048181642017,64,2017
904818181976,8,1976
9048181281995,28,1995
9048181191986,19,1986
9048181742018,74,2018
9048181552016,55,2016
9048181652017,65,2017
9048181782018,78,2018
9048181692017,69,2017
9048181271994,27,1994
9048181862019,86,2019
9048181662017,66,2017
9048181211988,21,1988
9048181161983,16,1983
9048181171984,17,1984
9048181712017,71,2017
9048181702017,70,2017
9048181812018,81,2018
9048181672017,67,2017
9048181201987,20,1987
9048181722017,72,2017
9048181542016,54,2016
9048181802018,80,2018
9048181772018,77,2018
9048181822018,82,2018
9048181582016,58,2016
904818131971,3,1971
9048182212017,21,2017
9048182222018,22,2018
9048182112007,11,2007
9048182182014,18,2014
9048182202016,20,2016
904818231999,3,1999
9048182162012,16,2012
9048182192015,19,2015
904818292005,9,2005
9048182102006,10,2006
9048182172013,17,2013
9048182132009,13,2009
904818211997,1,1997
9048182142010,14,2010
9048182122008,12,2008
904818282004,8,2004
9048182152011,15,2011
904818262002,6,2002
904818252001,5,2001
904818272003,7,2003
904818242000,4,2000
904818221998,2,1998
9048182232019,23,2019
90481831152015,115,2015
90481841182011,118,2011
9048183992009,99,2009
90481841002002,100,2002
90481841202013,120,2013
90481831222017,122,2017
9048183741998,74,1998
90481841162009,116,2009
9048184912000,91,2000
9048185182016,18,2016
9048185202018,20,2018
9048187202018,20,2018
9048188102016,10,2016
90481893392016,339,2016
90481893112011,311,2011
90481893402017,340,2017
90481893102010,310,2010
90481892392001,239,2001
90481893132013,313,2013
90481891041992,104,1992
90481892742004,274,2004
90481893082008,308,2008
90481893412018,341,2018
90481892592002,259,2002
90481892572002,257,2002
90481891691997,169,1997
90481893092009,309,2009
90481893382015,338,2015
90481893032005,303,2005
90481892472002,247,2002
90481893122012,312,2012
90481893282014,328,2014
90481891311994,131,1994
90481893312014,331,2014
90481892832004,283,2004
90481893052005,305,2005
9048191402009,40,2009
9048191372006,37,2006
9048191492018,49,2018
9048192612012,61,2012
9048192632014,63,2014
9048192522003,52,2003
9048192662017,66,2017
9048192602011,60,2011
9048192502001,50,2001
9048192622013,62,2013
9048192682019,68,2019
9048192592010,59,2010
9048192642015,64,2015
9048192652016,65,2016
9048192672018,67,2018
9048192492000,49,2000
9048192552006,55,2006
9048192471998,47,1998
9048192542005,54,2005
9048192532004,53,2004
9048192562007,56,2007
9048192582009,58,2009
9048192572008,57,2008
9048192481999,48,1999
9048192512002,51,2002
904819320122012,2012,2012
904819320172017,2017,2017
904819320092009,2009,2009
9048196241999,24,1999
9048196322007,32,2007
9048196402015,40,2015
9048196292004,29,2004
904819741998,4,1998
9048200652016,65,2016
9048200552013,55,2013
9048200522012,52,2012
9048200632015,63,2015
9048200392007,39,2007
9048200512011,51,2011
9048200462010,46,2010
9048200542012,54,2012
9048200572013,57,2013
9048200141999,14,1999
9048200702018,70,2018
9048200111997,11,1997
904820132012,3,2012
904820122011,2,2011
904820182017,8,2017
904820192018,9,2018
9048202152015,15,2015
9048204102016,10,2016
904820482014,8,2014
9048204122018,12,2018
904820472013,7,2013
904820462012,6,2012
9048204112017,11,2017
904820492015,9,2015
904820542008,4,2008
9048205172018,17,2018
9048206202003,20,2003
9048206352018,35,2018
9048206182001,18,2001
9048206252009,25,2009
9048206182002,18,2002
9048209112015,11,2015
904820982012,8,2012
904820922009,2,2009
9048209102013,10,2013
904820952011,5,2011
9048210132017,13,2017
904820972012,7,2012
904820942010,4,2010
9048213102011,10,2011
904821342005,4,2005
904821482012,8,2012
904821412005,1,2005
904821462010,6,2010
904821422006,2,2006
904821492013,9,2013
9048214272016,27,2016
9048214282016,28,2016
904821472011,7,2011
904821432007,3,2007
9048214522019,52,2019
9048214132014,13,2014
9048214212015,21,2015
9048214412017,41,2017
904821442008,4,2008
9048214232015,23,2015
9048214482018,48,2018
9048214382017,38,2017
9048214402017,40,2017
9048214242015,24,2015
9048214202015,20,2015
9048214442018,44,2018
9048214172015,17,2015
9048214432018,43,2018
904821452009,5,2009
9048214102014,10,2014
9048214122014,12,2014
9048214162015,16,2015
9048214112014,11,2014
