Paper,Author
1282706,7821399
1282742,7822442
1282785,7822465
1282789,7822469
1282790,7822470
1282799,7822478
1282810,7822485
1282819,7822490
1282821,7821679
1282829,7822496
1282831,7822497
1282874,7066489
1282881,6886852
1282885,7299935
1282911,7822537
1282915,7821487
1282950,7257808
1282955,6772707
1282959,7822564
1283069,7822631
1283072,7822633
1283077,7164662
1283085,6869046
1283093,7821728
1283105,7822664
1283111,6984085
1283112,7822668
1283113,7821512
1283125,7482129
1283152,7362891
1283156,7524401
1283170,7822695
1283189,6833556
1283199,7822720
1283200,7822561
1283287,7609867
1283322,6846146
1283356,7822888
1283370,6905184
1283392,7195624
1283407,7134808
1283411,7822938
1283427,7822953
1283434,6821337
1283436,7822966
1283447,7822974
1283473,7529223
1283507,7498485
1283511,7823041
1283550,7255610
1283557,7823076
1283562,6899495
1283571,7255569
1283573,7030481
1283586,6952872
1283599,7652283
1283635,6785174
1283652,6785563
1283681,7823134
1283696,7358293
1283754,7559220
1283758,7823163
1283808,7208082
1283850,7046749
1283886,6798050
1283894,6821772
1283937,6779604
1283948,7364641
1283960,7003243
1283961,7654986
1283988,7823282
1284001,7823282
1284007,6946140
1284011,6784181
1284022,6841928
1284029,6787276
1284033,7004661
1284072,7364641
1284081,7823344
1284123,7451485
1284127,7823378
1284133,7097934
1284136,6873832
1284138,7112128
1284159,7823232
1284191,6844279
1284197,6845428
1284200,7823236
1284237,6787972
1284261,6833464
1284262,6946341
1284264,7823458
1284305,6857939
1284306,7823477
1284318,7190145
1284339,7222014
1284367,7823589
1284377,7046272
1284393,7277163
1284408,7823708
1284471,7587202
1284474,7823859
1284497,6871602
1284533,7202915
1284562,7392704
1284573,7824094
1284574,6890978
1284582,6994310
1284618,7329749
1284644,7095670
1284679,7002566
1284686,6977478
1284731,7824379
1284797,7824521
1284799,6965720
1284820,7823928
1284850,6860487
1284860,7824659
1284880,6788204
1284927,7293997
1284945,7824800
1284949,7824811
1284978,7775423
1285017,7042807
1285049,7101569
1285050,6934656
1285069,7824984
1285072,6872203
1285119,7825062
1285130,7259892
1285132,7825086
1285157,7656855
1285208,7825202
1285209,7823847
1285225,7823930
1285231,7825238
1285237,7825245
1285239,7825250
1285240,7080546
1285243,7824770
1285270,7825289
1285280,7825305
1285294,6979589
1285296,7825322
1285300,7824537
1285315,7825372
1285332,6903778
1285335,7825401
1285337,7825406
1285342,7825414
1285354,7823888
1285366,7825448
1285369,6770267
1285370,6786568
1285385,6993198
1285410,6900722
1285412,7825503
1285463,7825583
1285473,7384546
1285477,7825603
1285496,7824046
1285526,7572820
1285527,7079814
1285536,7825724
1285545,6871410
1285550,7478633
1285578,6794669
1285589,7095581
1285610,7045058
1285623,7573594
1285637,7825876
1285638,7041867
1285641,7013502
1285658,7072355
1285663,6993134
1285675,7488868
1285688,7825946
1285724,7825994
1285734,7656356
1285739,7826014
1285742,6764934
1285748,6779150
1285762,6994150
1285798,7826115
1285810,7826136
1285824,7826180
1285826,6860096
1285862,7824178
1285866,7826244
1285872,7826258
1285896,7657802
1285920,7206204
1285926,7100043
1285927,7392962
1285929,7727334
1285944,7826388
1285946,7244514
1285950,6766018
1285952,7321942
1285958,7826410
1285988,7826466
1285993,7826477
1286010,7826510
1286023,6811944
1286027,6896670
1286040,7297094
1286044,7826583
1286073,7826631
1286093,7826659
1286097,7824798
1286103,7714365
1286132,7826688
1286151,7823532
1286158,6895981
1286168,7826734
1286169,7585511
1286182,6886648
1286213,7826803
1286234,7826829
1286298,7826888
1286300,7824165
1286305,7292931
1286307,7826898
1286327,7826538
1286331,7343635
1286339,7826938
1286353,7100311
1286375,7276846
1286379,7125034
1286391,7826991
1286415,7827023
1286435,7827073
1286459,7827109
1286469,7097234
1286586,7827300
1286633,7641230
1286664,7827424
1286697,6996264
1286712,7237162
1286721,7827465
1286748,7597726
1286762,7647125
1286771,6926158
1286779,6927355
1286786,7827491
1286824,6767637
1286860,6942295
1286871,7278374
1286901,6878651
1286912,6928491
1286924,7057291
1286930,7237393
1286934,7237278
1286967,6929825
1286972,6933826
1286976,7237162
1286978,6933950
1287025,6934024
1287046,7827631
1287053,6861499
1287056,6927756
1287076,7047288
1287135,7160086
1287155,6793846
1287190,6938973
1287234,7827719
1287243,6942295
1287249,7527959
1287291,6861499
1287305,7827765
1287306,6933793
1287323,7754647
1287326,6933824
1287432,6942295
1287435,7503549
1287449,7278354
1287474,7181103
1287477,7733816
1287504,7173323
1287506,7827839
1287510,6933824
1287513,7450700
1287520,7030598
1287524,6942295
1287532,6755732
1287547,6996264
1287577,6993711
1287616,7156115
1287628,7236972
1287654,6942295
1287659,7004630
1287682,6930211
1287683,6926158
1287712,6982562
1287735,6779253
1287738,7640072
1287742,7100546
1287763,7785181
1287769,7277637
1287770,7583464
1287775,6791049
1287782,7827983
1287785,7159834
1287788,7827987
1287809,7490128
1287821,7271205
1287878,7047242
1287923,6877813
1287947,7237342
1287948,7004630
1287981,7828060
1288007,6830842
1288021,7828076
1288041,6926158
1288046,7061951
1288059,6934048
1288061,6925340
1288063,7279006
1288065,7707861
1288090,7451021
1288091,7828100
1288115,6936570
1288133,6942295
1288138,6933618
1288142,6928635
1288147,7828119
1288180,7584316
1288184,6927051
1288190,7721687
1288200,6822249
1288236,7127928
1288280,7096578
1288290,6942295
1288293,7828184
1288397,7323790
1288406,6758390
1288414,6858456
1288465,6821782
1288481,6929823
1288527,7583928
1288536,7276962
1288615,6877488
1288616,6791028
1288623,7828319
1288653,6941738
1288654,7024907
1288659,7237503
1288664,7237334
1288672,7827963
1288676,6849426
1288696,7030964
1288720,7237342
1288726,6908244
1288729,7527265
1288735,6933895
1288783,7223664
1288784,6842792
1288829,7197745
1288861,6978077
1288916,7047486
1288924,7281448
1288953,7278463
1288992,7035800
1289012,6782886
1289022,7828486
1289034,6755732
1289051,7728082
1289074,7711394
1289086,6863000
1289143,7061911
1289146,7828534
1289156,6934426
1289164,7323790
1289177,6933971
1289205,7275505
1289254,6780611
1289275,6850519
1289286,6782973
1289294,6790056
1289323,7450948
1289327,7276228
1289372,6838937
1289380,6806237
1289391,7277733
1289401,7014315
1289404,6933583
1289453,7828624
1289504,6883933
1289533,7828653
1289571,6818973
1289594,7280008
1289601,6763896
1289605,7828152
1289613,7827700
1289639,7219597
1289662,7828690
1289665,7004630
1289691,7828704
1289698,6924407
1289710,7060728
1289731,7277733
1289735,6970695
1289739,7159441
1289772,7828726
1289775,7237342
1289794,6970943
1289803,7786753
1289884,6936570
1289890,6856271
1289904,6927076
1289929,7827952
1289957,6981988
1289964,7827717
1290051,7276225
1290091,6783089
1290118,7828847
1290129,7016848
1290201,6877974
1290218,6781681
1290231,7828943
1290241,6779245
1290262,6963915
1290303,6799281
1290325,7085253
1290338,7829069
1290342,7085253
1290354,6791934
1290363,7829102
1290393,7829132
1290395,7829135
1290398,7829136
1290448,7310886
1290452,6789684
1290457,7829187
1290490,7829208
1290493,7829209
1290499,7618626
1290503,7311474
1290508,7829219
1290511,7131931
1290556,6771922
1290575,7816900
1290606,6871836
1290648,7829324
1290651,6763093
1290673,7096964
1290683,7829356
1290700,6826057
1290717,6768049
1290741,6775854
1290772,7281456
1290786,6966989
1290874,6934258
1290894,6786504
1290899,7166085
1290902,6846344
1290912,7050011
1290945,6846805
1290991,6967875
1291003,7027031
1291016,6846348
1291026,7829481
1291069,6966866
1291084,7152783
1291092,6963534
1291124,7561611
1291163,7093912
1291169,6846512
1291183,7153001
1291191,7596015
1291205,6846620
1291210,7027011
1291261,7829567
1291292,7166365
1291305,7094038
1291349,7731699
1291351,7829644
1291371,7206449
1291372,7822303
1291402,7829689
1291420,7829702
1291463,7206449
1291555,7806579
1291576,7829825
1291612,7822304
1291618,6907260
1291627,7829870
1291655,6773421
1291682,7829921
1291692,7829926
1291727,7164901
1291731,7829971
1291746,7829978
1291753,7451974
1291754,7562504
1291759,7658009
1291818,7830034
1291842,7830052
1291857,6957130
1291863,7389462
1291895,7830101
1291897,6831199
1291949,6773835
1291956,7830151
1291960,7830156
1291971,7602220
1291986,7829661
1291987,7456795
1292004,7496827
1292018,7169501
1292033,6885856
1292050,6817735
1292064,6806976
1292082,7830249
1292114,6891786
1292117,6769886
1292124,7830265
1292137,7067039
1292179,7830275
1292199,7283761
1292247,7830350
1292249,7830289
1292251,7571699
1292253,7467369
1292270,6753971
1292285,7362945
1292288,7830275
1292293,7085603
1292307,7830275
1292326,7408782
1292329,6763305
1292339,7830275
1292340,7830413
1292367,7830275
1292398,7830457
1292414,7830275
1292446,6829927
1292454,7573405
1292471,7830497
1292495,7048737
1292519,6877373
1292533,7021588
1292552,7830560
1292562,6755554
1292576,7830275
1292585,7001484
1292593,6905933
1292606,6790194
1292623,7450172
1292647,7029999
1292664,7821319
1292682,7830663
1292684,6829329
1292688,7830666
1292689,7830667
1292695,7830671
1292697,6829609
1292698,7293549
1292762,7830731
1292821,7105251
1292823,7830797
1292826,6778941
1292853,6772411
1292865,7094296
1292877,6799352
1292912,6983808
1292915,7432673
1292917,6762416
1292920,6774505
1292934,7625885
1292944,6810065
1292949,7830965
1292952,7830974
1292977,7116516
1293006,6820479
1293021,7831058
1293025,6758953
1293035,6758698
1293036,6908093
1293059,6755554
1293061,6788850
1293063,6790849
1293065,6771898
1293074,7117700
1293087,7117935
1293090,6982094
1293093,6824489
1293117,7112407
1293122,6861864
1293123,6761107
1293155,7108325
1293157,7831225
1293169,7087949
1293182,6756817
1293192,7597393
1293197,6768456
1293228,7435953
1293238,7831304
1293247,7831320
1293262,6996157
1293272,7463267
1293303,6822920
1293324,7107719
1293329,6756104
1293359,7105258
1293360,6994952
1293363,7467438
1293367,6785955
1293381,6858761
1293385,7831479
1293386,6830176
1293398,7362641
1293441,7831240
1293445,7598784
1293447,6762459
1293452,7831566
1293476,7597166
1293486,7831604
1293487,6778941
1293495,7831617
1293502,6997472
1293506,6762416
1293507,7276252
1293513,7831637
1293514,6997316
1293517,7336056
1293527,7831649
1293529,7109056
1293543,6819534
1293546,6845247
1293549,7831665
1293560,6757045
1293562,7048807
1293566,6758953
1293582,6768148
1293602,7831744
1293628,7831770
1293633,7108431
1293634,7440712
1293635,7831782
1293642,6762416
1293667,7108522
1293681,7116327
1293689,7113941
1293702,6898110
1293710,7597093
1293732,6973882
1293739,7597513
1293753,7435953
1293756,7831906
1293760,6813741
1293765,7830933
1293774,6975233
1293786,7831932
1293788,7472689
1293845,7032661
1293864,7465320
1293883,6983888
1293910,7832087
1293924,7832105
1293950,7382147
1293972,7108018
1293984,7832179
1293993,6755621
1293998,7832200
1294002,7831332
1294038,6771413
1294041,7321345
1294046,6762722
1294050,7832264
1294053,7832267
1294072,7830904
1294077,6758698
1294089,6755812
1294096,7598020
1294134,7032695
1294137,7832341
1294155,7117496
1294162,7832366
1294167,7832372
1294175,6920558
1294196,7832407
1294200,7092254
1294204,6762416
1294208,7577490
1294214,7597060
1294235,6998387
1294236,7432673
1294243,6781490
1294247,7832452
1294281,6978138
1294285,6786283
1294325,7832505
1294326,7832506
1294328,7103875
1294330,6775703
1294331,7832509
1294362,7538902
1294375,7211450
1294377,6758953
1294386,7832541
1294398,6871447
1294401,7832553
1294416,6770079
1294420,7193144
1294457,7832580
1294475,6789168
1294488,7832597
1294503,6767156
1294512,7089486
1294524,6791896
1294556,6808744
1294560,6777093
1294561,7832521
1294627,7832665
1294647,6775221
1294663,7544869
1294678,7019515
1294687,7129839
1294691,7274858
1294783,7832766
1294786,7832773
1294825,6909680
1294826,7832828
1294871,6764247
1294875,7832875
1294904,7832897
1294907,6766017
1294916,6970981
1294923,6871434
1294936,7832925
1294959,7788211
1294969,7731971
1295035,7532622
1295037,7833015
1295038,7048177
1295088,7420725
1295097,7087425
1295148,7183801
1295152,6965802
1295157,7631636
1295240,7833186
1295247,7832935
1295253,7788211
1295346,7833283
1295350,7833293
1295357,7832977
1295391,7832779
1295394,6792263
1295415,7048873
1295439,7766492
1295445,6785411
1295453,7833363
1295456,7832897
1295457,6967610
1295481,7832717
1295489,7832902
1295497,6808585
1295530,6941176
1295546,7553682
1295547,7833422
1295571,6984854
1295574,7833450
1295598,7833470
1295611,7773771
1295644,6930872
1295670,7443747
1295680,7407964
1295691,6930929
1295705,6931348
1295731,7226416
1295795,6972401
1295803,6882239
1295833,7263105
1295840,6902498
1295849,6930952
1295866,6931341
1295876,6944913
1295948,6920235
1295949,7833600
1295956,7759327
1295999,7153329
1296008,7833518
1296027,6779265
1296114,7027934
1296115,7833675
1296143,6846124
1296159,6846160
1296192,7833697
1296200,7833702
1296205,7833705
1296311,6846254
1296316,6846464
1296317,7006258
1296320,6921408
1296328,7027756
1296349,7049701
1296359,7089712
1296374,6845944
1296375,6791618
1296385,7153001
1296407,7495747
1296409,7833762
1296413,6934258
1296517,6977883
1296561,6846900
1296580,7833808
1296594,7298523
1296596,7833817
1296622,7578807
1296633,7562089
1296639,7026180
1296651,7833836
1296657,6845922
1296675,7833845
1296709,7833857
1296710,6846839
1296747,7186338
1296748,6967011
1296766,6964620
1296803,7152954
1296821,6791156
1296898,7525146
1296899,7153063
1296903,6780787
1296935,7561863
1296964,6846131
1296967,7025671
1297053,7833781
1297055,6782358
1297084,7354327
1297087,6846402
1297091,6762755
1297114,6963648
1297160,7354281
1297165,6846788
1297182,7299460
1297206,7833756
1297238,6846465
1297245,7415904
1297249,6845941
1297272,7834015
1297277,7025963
1297318,7834024
1297337,6868984
1297341,6846902
1297408,7834069
1297409,6790403
1297412,6797618
1297429,6760388
1297442,7468131
1297448,6975336
1297491,7834176
1297509,7834204
1297524,6922597
1297549,7079891
1297559,6849974
1297561,6973569
1297572,7273382
1297579,6945543
1297588,6756938
1297596,6850213
1297597,6847491
1297611,6756938
1297669,6847111
1297716,6855381
1297734,6824765
1297741,6755945
1297746,6847982
1297757,6847007
1297766,6855289
1297776,6852506
1297784,6851536
1297793,6852414
1297800,6850505
1297803,6780037
1297815,6928025
1297825,7503760
1297826,6848831
1297829,6847432
1297836,6848489
1297874,7732855
1297896,7384064
1297903,6754086
1297940,6799604
1298012,6872628
1298019,7705224
1298037,6768375
1298109,7147885
1298119,6754027
1298202,6762801
1298210,7087119
1298212,7067557
1298246,6754416
1298251,7102941
1298254,6903183
1298272,7701956
1298291,7320241
1298297,6754459
1298322,7087187
1298330,7318615
1298370,6753658
1298378,7834323
1298407,7384160
1298423,6754178
1298469,6753871
1298471,6874251
1298483,7087394
1298486,7319037
1298491,6754458
1298513,6903333
1298526,6755242
1298537,6755035
1298543,7248525
1298553,6755255
1298576,7834356
1298595,6753698
1298621,6813164
1298624,6801212
1298646,7498082
1298662,7319149
1298710,7730481
1298744,6755071
1298756,6980695
1298771,6755444
1298785,6755050
1298786,7417762
1298803,7418047
1298812,6864111
1298827,6754798
1298985,6903280
1298992,7705224
1298995,7296873
1299015,7783523
1299016,7497499
1299032,6921711
1299078,6945085
1299107,7297730
1299114,6921711
1299153,6945085
1299189,6882257
1299231,7727093
1299289,6921711
1299313,7743085
1299316,6755188
1299360,7357782
1299378,6921711
1299394,7703796
1299404,7021992
1299417,7497515
1299418,7368853
1299432,6754906
1299439,7834425
1299440,7306316
1299453,6777388
1299467,7083061
1299471,7834515
1299479,6778478
1299483,7834521
1299488,7822887
1299496,6765775
1299503,6965123
1299518,7834558
1299533,7834568
1299566,6816239
1299588,7834616
1299624,7834633
1299643,7167571
1299657,6797551
1299667,6791517
1299669,6779316
1299673,7834662
1299683,7834668
1299685,7351625
1299687,6768838
1299711,7834676
1299736,7618380
1299741,7834693
1299779,6769786
1299789,6807907
1299808,6759698
1299855,6758698
1299863,6761914
1299865,6760302
1299868,7397415
1299875,7834757
1299878,7834758
1299912,7834774
1299940,7742691
1299957,7834795
1299969,6977676
1300025,6768182
1300026,6958160
1300028,6873064
1300035,7834870
1300036,6966414
1300038,7451331
1300045,6793707
1300047,6793707
1300061,6789106
1300082,6772413
1300088,7834841
1300107,6783969
1300111,7834938
1300113,6755859
1300118,7834945
1300124,7834952
1300131,6762958
1300133,7834955
1300136,7834960
1300138,7834934
1300140,7412364
1300144,7560531
1300165,7834983
1300171,6787803
1300198,6962158
1300205,7835009
1300214,6756649
1300219,7834832
1300225,6765118
1300233,6756649
1300237,6756649
1300239,6755859
1300243,6908888
1300286,7835085
1300330,7835144
1300345,6757837
1300351,7374475
1300409,7835246
1300434,7004648
1300442,7373823
1300454,7002799
1300457,6795553
1300459,7835312
1300468,7835325
1300488,6775411
1300490,7835341
1300504,7606019
1300507,6775520
1300522,6770105
1300541,7835389
1300552,7835404
1300567,7835415
1300570,7241292
1300599,7546023
1300631,7835480
1300709,7835550
1300718,7109121
1300743,7835585
1300764,7835609
1300765,7382855
1300770,7835613
1300792,6893305
1300804,7835648
1300819,7616259
1300830,7197587
1300837,7114894
1300851,7246999
1300858,7835707
1300859,6758069
1300878,7835724
1300900,7835072
1300914,6758262
1300925,7317080
